利斯基,石,木,皮,线,牙,686,17,5.00,19,16,19,25,150,11,20,80,0,0,30,30,30,30,30,30,10,11,12,13,,,,0,0,1,7,100294,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
卡克尔,石,木,皮,骨,牙,687,18,4.50,20,21,21,26,210,7,30,70,0,0,30,30,30,30,30,30,40,41,,,,,,0,0,1,7,100323,0,0,,600,600,,600,600,,600,600,,600,600,,600,600,,-1
史多拉奇顿,石,木,骨,肉,米,688,21,5.00,36,19,23,19,270,3,20,80,0,0,30,30,30,30,30,30,30,31,,,,,,0,0,5,7,100379,0,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
兰贝鲁斯,石,皮,骨,线,牙,689,21,5.00,28,21,21,22,240,5,0,70,30,0,30,30,30,30,30,30,60,61,,,,,,0,1,0,7,100385,0,1,,500,500,,500,500,,500,500,,500,500,,500,500,,-1
邦奇,石,木,皮,骨,线,690,22,5.00,36,20,24,10,180,7,0,80,20,0,30,30,30,30,30,30,30,,,,,,,0,0,0,7,100347,0,1,,600,600,,600,600,,600,600,,600,600,,600,600,,-1
加格,肉,串,盐,碳火,,691,23,5.00,32,27,13,16,210,7,0,100,0,0,30,30,30,30,30,30,50,51,52,,,,,0,5,0,7,100341,0,0,,700,700,,700,700,,700,700,,700,700,,,,,-1
贝恩达斯,肉,鱼,串,盐,碳火,692,16,5.00,30,17,30,11,180,9,20,80,0,0,30,30,30,30,30,30,3,,,,,,,0,1,0,7,100336,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
大地守护兽,肉,鱼,串,盐,碳火,693,14,4.50,23,15,25,5,100000,-3,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,0,6,100338,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
水的守护兽,石,木,骨,肉,米,694,20,4.50,33,17,20,18,100000,-3,0,100,0,0,0,0,0,0,0,0,1,2,,,,,,0,0,5,4,100380,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
火的守护兽,木,皮,线,肉,米,695,26,4.50,20,34,13,18,100000,-3,0,0,100,0,0,0,0,0,0,0,1,2,,,,,,0,5,0,4,100290,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
风的守护兽,木,皮,线,肉,米,696,25,4.50,22,32,11,21,100000,-3,0,0,20,80,0,0,0,0,0,0,1,2,,,,,,0,5,0,4,100394,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
漆黑的守护兽,石,木,皮,骨,线,697,25,5.00,30,30,43,4,300,-1,50,50,0,0,100,100,100,100,100,100,80,30,31,3,,,,1,1,0,7,100389,0,1,,500,500,,500,500,,500,500,,500,500,,500,500,,-1
帖拉所伊朵,石,皮,线,肉,鱼,698,28,5.00,25,37,27,23,300,-3,0,0,50,50,100,100,100,100,100,100,52,152,13,31,110,90,3,2,5,5,7,100374,0,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
多洛布斯,肉,鱼,串,盐,碳火,699,14,5.00,28,20,30,10,180,9,100,0,0,0,30,30,30,30,30,30,1,2,30,,,,,2,1,0,7,100338,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
萨美洛斯,石,木,骨,肉,米,700,20,5.00,38,22,25,23,300,1,0,100,0,0,30,30,30,30,30,30,30,31,,,,,,2,0,5,7,100380,0,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
邦奇诺,木,皮,线,肉,米,701,26,5.00,25,39,18,23,270,3,0,0,100,0,30,30,30,30,30,30,50,51,52,,,,,2,5,0,7,100290,0,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
布鲁顿,木,皮,线,肉,米,702,25,5.00,27,37,16,26,270,3,0,0,20,80,30,30,30,30,30,30,152,13,12,11,10,,,2,5,0,7,100394,0,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
布洛多斯,石,木,肉,鱼,米,703,25,5.00,39,29,34,6,300,1,90,10,0,0,50,50,50,50,50,50,31,30,41,3,,,,2,5,0,7,100351,0,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
左迪洛斯,石,皮,线,肉,鱼,704,26,5.00,30,32,24,24,300,1,0,80,20,0,50,50,50,50,50,50,40,41,52,3,,,,2,5,5,7,100372,0,1,,300,300,,300,300,,300,300,,300,300,,300,30,,-1
巴朵兰恩,石,皮,线,肉,鱼,705,27,5.00,25,40,22,27,300,1,0,20,80,0,50,50,50,50,50,50,12,11,10,152,,,,2,5,5,7,100373,0,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
奇卡洛斯,石,木,肉,鱼,米,706,28,5.00,30,30,32,20,300,1,30,0,0,70,50,50,50,50,50,50,30,31,,,,,,2,5,0,7,100343,0,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
布伊德,石,木,骨,肉,米,707,26,5.00,21,24,27,31,270,-1,20,0,0,80,100,100,100,100,100,100,90,10,11,12,13,,,2,0,5,7,100375,0,0,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
摩娜西普,石,骨,肉,米,,708,25,5.00,25,25,26,30,270,-1,0,0,0,100,100,100,100,100,100,100,110,10,11,12,13,,,2,0,5,7,100376,0,0,,300,300,,300,300,,300,300,,300,300,,,,,-1
卡伊霍恩,石,骨,肉,米,,709,28,5.00,20,28,26,31,270,-1,0,0,80,20,100,100,100,100,100,100,100,10,11,12,13,,,2,0,5,7,100377,0,0,,300,300,,300,300,,300,300,,300,300,,,,,-1
拉伊霍恩,石,骨,肉,米,,710,30,5.00,22,27,27,32,300,-3,50,50,0,0,100,100,100,100,100,100,80,152,,,,,,2,0,5,7,100378,0,0,,300,300,,300,300,,300,300,,300,300,,,,,-1
邦达霍恩,石,骨,肉,米,,711,30,5.00,22,30,22,34,300,-3,0,0,50,50,100,100,100,100,100,100,60,61,152,,,,,2,0,5,7,100430,0,0,,300,300,,300,300,,300,300,,300,300,,,,,-1
正义的蛮猪侠,,,,,,712,40,8.00,35,55,50,35,100,0,0,50,50,0,0,0,0,0,0,0,41,2,13,,,,,0,10,10,7,100407,0,0,,,,,,,,,,,,,,,,,-1
PC团盗贼老大,,,,,,713,20,5.00,50,50,45,50,100,0,0,50,50,0,0,0,0,0,0,0,60,40,120,151,,,,0,5,5,7,100401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
PC团盗贼,,,,,,714,20,5.00,50,40,20,50,100,0,0,50,50,0,0,0,0,0,0,0,41,40,,,,,,0,5,5,7,100400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
龙王的守卫,,,,,,715,27,6.00,30,45,25,34,300,0,0,20,80,0,50,50,50,50,50,50,1,13,51,150,,,,2,5,5,7,100373,0,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
小乌乌,石,木,皮,骨,线,716,10,4.50,24,15,15,22,1,1,80,20,0,0,0,0,0,0,0,0,1,,,,,,,0,1,1,6,100250,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
小坦坦,石,木,皮,骨,线,717,15,4.50,22,17,19,17,150,1,100,0,0,0,0,0,0,0,0,0,1,20,,,,,,0,1,1,6,100252,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
玛蕾菲雅,木,石,米,碳火,饮用水,718,20,5.00,25,25,25,25,100,0,100,0,0,0,10,10,10,50,10,10,1,2,-1,-1,-1,-1,-1,0,5,5,7,100451,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,10,-1
迪欧,,,,,,719,20,5.00,35,35,20,10,100,0,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,0,10,10,7,100401,1,0,,,,,,,,,,,,,,,,30,-1
鲁乌,,,,,,720,20,5.00,35,35,20,10,100,0,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,0,10,10,7,100432,1,0,,,,,,,,,,,,,,,,30,-1
爱丽儿队的加美,,,,,,721,22,4.50,22,23,19,23,210,7,0,0,60,40,0,0,0,0,0,0,1,2,,,,,,0,0,1,5,100259,1,0,,,,,,,,,,,,,,,,33,-1
巴朵兰恩,石,皮,线,肉,鱼,724,37,4.50,23,37,20,25,300,1,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,2,5,5,7,100373,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,0,-1
扑满乌力,石,木,皮,骨,线,725,25,4.50,31,27,28,33,300,-5,0,0,0,100,0,0,0,0,0,0,1,2,,,,,,2,1,1,7,100820,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,0
乌力莱德,石,木,皮,骨,线,726,21,4.50,32,27,20,26,100,11,0,80,20,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100821,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,0
乌力固力,石,木,皮,骨,线,727,20,4.50,26,24,26,32,150,11,60,0,0,40,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100822,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,0
布依布鲁,肉,鱼,串,卵,盐,728,23,4.50,44,24,23,17,150,11,30,70,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100823,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,1
布依布依,肉,鱼,串,卵,盐,729,23,4.50,44,28,19,18,150,11,0,70,30,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100824,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,1
布依胖,肉,鱼,串,卵,盐,730,27,4.50,34,29,25,23,250,-1,0,0,60,40,0,0,0,0,0,0,1,2,,,,,,1,1,1,6,100825,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,1
加加,肉,鱼,米,卵,饮用水,731,21,4.50,27,25,25,26,150,11,60,40,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100826,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,6
加斯奥,肉,鱼,米,卵,饮用水,732,23,4.50,24,31,21,28,150,11,0,0,80,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100827,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,6
加格雷依,肉,鱼,米,卵,饮用水,733,21,4.50,29,27,22,25,150,11,0,60,40,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100828,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,6
比比加,肉,鱼,米,卵,饮用水,734,22,4.50,29,25,24,26,150,11,40,60,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100829,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,6
乌宝依,肉,鱼,米,卵,饮用水,735,18,4.50,23,28,13,35,250,-1,0,0,80,20,0,0,0,0,0,0,1,2,,,,,,1,1,1,6,100830,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,7
威斯,肉,鱼,米,卵,饮用水,736,17,4.50,29,23,14,31,150,11,0,80,20,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100831,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,7
威比,肉,鱼,米,卵,饮用水,737,17,4.50,22,24,13,39,150,11,0,0,30,70,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100832,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,7
乌拉拉,肉,鱼,米,卵,饮用水,738,16,4.50,26,22,19,33,150,11,90,0,0,10,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100833,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,7
贝洛金,木,皮,骨,线,牙,739,21,4.50,32,19,34,19,150,11,0,0,40,60,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100834,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,10
贝洛格,木,皮,骨,线,牙,740,19,4.50,34,17,39,15,150,11,80,20,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100835,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,10
贝洛贝,木,皮,骨,线,牙,741,20,4.50,33,17,37,18,150,11,70,0,0,30,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100836,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,10
贝洛波波,木,皮,骨,线,牙,742,23,4.50,36,20,35,16,250,-1,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,1,1,1,6,100837,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,10
蓝龟,肉,鱼,串,盐,油,743,15,4.50,31,24,38,10,150,11,0,100,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100838,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,11
卡拉格尔,肉,鱼,串,盐,油,744,16,4.50,22,22,41,13,300,-5,70,0,0,30,0,0,0,0,0,0,1,2,,,,,,2,1,1,6,100839,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,11
龟之钢,肉,鱼,串,盐,油,745,13,4.50,23,25,35,13,150,11,0,0,40,60,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100840,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,11
卡拉龟,肉,鱼,串,盐,油,746,15,4.50,28,21,39,10,250,-1,40,60,0,0,0,0,0,0,0,0,1,2,,,,,,1,1,1,5,100841,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,11
尼加斯,鱼,串,米,饮用水,碳火,747,19,4.50,26,25,26,26,150,11,40,0,0,60,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100842,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,2
尼基斯,鱼,串,米,饮用水,碳火,748,20,4.50,29,24,27,22,150,11,70,30,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100843,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,2
特洛可斯,鱼,串,米,饮用水,碳火,749,22,4.50,31,27,24,24,250,-1,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,1,1,1,5,100844,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,2
呼波波,石,线,骨,肉,米,750,26,4.50,31,27,23,28,250,-1,0,80,20,0,0,0,0,0,0,0,1,2,,,,,,1,1,1,5,100845,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,15
呼鲁鲁,石,线,骨,肉,米,751,24,4.50,25,28,23,31,150,11,0,0,30,70,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100846,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,15
鲁拉其斯,石,线,骨,肉,米,752,23,4.50,27,25,28,26,150,11,80,20,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100847,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,15
拉奇斯斯,石,线,骨,肉,米,753,23,4.50,26,24,26,30,150,11,30,0,0,70,0,0,0,0,0,0,1,2,,,,,,0,1,1,7,100848,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,15
邦诺斯娜,石,皮,线,肉,鱼,754,30,4.50,27,46,17,25,250,-1,0,0,80,20,0,0,0,0,0,0,1,2,52,,,,,1,1,1,7,100849,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,16
杨格斯,石,皮,线,肉,鱼,755,27,4.50,29,46,16,24,250,-1,0,0,80,20,0,0,0,0,0,0,1,2,,,,,,2,1,1,7,100850,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,16
迪基格斯,石,皮,线,肉,鱼,756,26,4.50,31,40,18,22,150,11,20,80,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,7,100851,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,16
克拉尔,石,木,皮,线,牙,757,18,4.50,22,22,21,29,150,11,0,0,20,80,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100852,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,3
拉斯基,石,木,皮,线,牙,758,18,4.50,20,27,21,27,150,11,0,0,60,40,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100853,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,3
里拉拉,石,木,皮,线,牙,759,18,4.50,27,23,21,26,300,-5,0,100,0,0,0,0,0,0,0,0,1,2,,,,,,2,1,1,6,100854,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,3
克达达,鱼,米,卵,饮用水,油,760,18,4.50,21,22,24,27,250,-1,60,0,0,40,0,0,0,0,0,0,1,2,,,,,,1,1,1,6,100855,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,3
卡卡特,肉,鱼,串,,,761,21,4.50,21,21,20,26,150,11,20,80,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100856,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,4
昆依特,肉,鱼,串,,,762,20,4.50,17,21,24,28,150,11,60,40,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100857,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,4
比特,肉,鱼,串,,,763,21,4.50,19,20,23,26,150,11,0,0,80,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100858,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,4
可卡特,肉,鱼,串,,,764,22,4.50,18,25,19,28,150,11,80,0,0,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100859,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,4
司尔顿,石,木,肉,鱼,米,765,25,4.50,31,30,28,21,150,11,70,30,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100860,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,21
格尔希洛,石,木,肉,鱼,米,766,27,4.50,26,42,28,21,150,11,0,80,20,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100861,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,21
梅尔顿,石,木,肉,鱼,米,767,25,4.50,32,30,27,21,150,11,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100862,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,21
蓝宝,鱼,米,卵,饮用水,油,769,23,4.50,33,27,26,17,150,11,0,100,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100864,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,5
瑞德宝,鱼,米,卵,饮用水,油,770,25,4.50,28,33,27,18,250,-1,0,0,100,0,0,0,0,0,0,0,1,2,,,,,,1,1,1,6,100865,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,5
毛宝,鱼,米,卵,饮用水,油,771,22,4.50,26,26,29,24,150,11,30,0,0,70,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100866,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,5
欧林吉鲁,石,木,皮,骨,牙,772,19,4.50,19,30,22,31,150,11,0,0,60,40,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100867,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,22
史凯鲁,石,木,皮,骨,牙,773,20,4.50,26,26,24,27,150,11,50,50,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100868,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,22
耶普鲁,石,木,皮,骨,牙,774,19,4.50,20,32,22,28,150,11,0,0,100,0,0,0,0,0,0,0,1,2,,,,,,1,1,1,5,100869,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,22
芭拉芭,石,木,皮,骨,牙,775,19,4.50,21,26,27,27,150,11,90,10,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100870,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,22
普鲁夏,肉,鱼,串,米,,776,25,4.50,26,37,19,32,150,11,30,70,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100871,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,23
佩露夏,肉,鱼,串,米,,777,30,4.50,30,44,20,29,300,-5,0,100,0,0,1,1,1,1,1,1,1,2,,,,,,2,1,1,7,100872,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,28
萨格鲁,肉,鱼,串,米,,778,25,4.50,27,36,16,26,250,-1,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,1,1,1,5,100873,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,23
玛斯贝卡,肉,鱼,串,米,,779,24,4.50,25,35,16,31,150,11,0,0,50,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100874,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,23
麦丁布斯,肉,鱼,串,盐,碳火,780,19,4.50,34,25,28,14,250,-1,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,2,1,1,6,100875,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,17
加耶布斯,肉,鱼,串,盐,碳火,781,17,4.50,29,22,27,19,150,11,0,0,0,100,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100876,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,17
迪米布斯,肉,鱼,串,盐,碳火,782,17,4.50,34,21,31,13,150,11,0,100,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100877,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,17
玻洛布斯,肉,鱼,串,盐,碳火,783,16,4.50,29,20,33,16,150,11,60,0,0,40,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100878,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,17
迪加,肉,串,盐,碳火,,784,20,4.50,38,32,15,18,150,0,0,80,20,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100879,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,12
砂鲨,肉,串,盐,碳火,,785,20,4.50,33,36,16,18,150,11,0,20,80,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100880,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,12
波波顿,肉,串,盐,碳火,,786,19,4.50,33,30,19,17,150,11,80,20,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100881,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,12
梅鲁莎,肉,串,盐,碳火,,787,30,4.50,30,41,20,25,300,-5,0,0,20,80,0,0,0,0,0,0,1,2,,,,,,2,1,1,6,100882,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,12
尤里蛙,石,木,肉,鱼,米,788,23,4.50,36,30,34,13,150,11,70,30,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100883,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,8
裘里蛙,石,木,肉,鱼,米,789,23,4.50,33,34,31,15,150,11,50,0,0,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100884,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,8
艾尔蛙,石,木,肉,鱼,米,790,22,4.50,33,33,29,18,150,11,20,0,0,80,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100885,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,8
里昂蛙,石,木,肉,鱼,米,791,25,4.50,38,29,34,13,250,-1,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,1,1,1,4,100886,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,8
欧瑟菲,石,木,皮,骨,线,792,21,4.50,35,23,33,14,150,11,80,0,0,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100887,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,13
莫拉司,石,木,皮,骨,线,793,22,4.50,39,26,27,12,150,11,0,70,30,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100888,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,13
玛斯特,石,木,皮,骨,线,794,21,4.50,37,23,32,12,150,11,70,30,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100889,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,13
沙瓦列,石,木,皮,骨,线,795,24,4.50,35,28,27,15,250,0,0,0,60,40,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100890,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,13
嘎吱拉,石,木,肉,鱼,米,796,28,4.50,27,36,42,13,250,-1,50,50,0,0,0,0,0,0,0,0,1,2,,,,,,1,1,1,4,100891,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,18
哥斯哥斯,石,木,肉,鱼,米,797,25,4.50,39,30,36,10,150,11,80,0,0,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100892,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,18
蒙哥拉斯,石,木,肉,鱼,米,798,26,4.50,39,30,34,11,250,-1,50,0,0,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100893,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,18
固力摩,石,木,肉,鱼,米,799,27,4.50,52,27,19,14,150,11,80,0,0,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100894,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,24
摩吉摩吉,石,木,肉,鱼,米,800,28,4.50,56,28,17,13,250,-1,20,80,0,0,0,0,0,0,0,0,1,2,,,,,,1,1,1,4,100895,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,24
摩米索拉,石,木,肉,鱼,米,801,27,4.50,53,26,21,12,150,11,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100896,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,24
摩酷罗,石,木,肉,鱼,米,802,27,4.50,54,27,17,13,150,11,50,50,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100897,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,24
可可恩,石,皮,线,肉,鱼,803,28,4.50,27,34,20,26,150,11,0,80,20,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100898,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,9
克洛恩,石,皮,线,肉,鱼,804,30,4.50,27,38,23,29,250,-1,50,50,0,0,0,0,0,0,0,0,1,2,,,,,,1,1,1,4,100899,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,9
布兰恩,石,皮,线,肉,鱼,805,25,4.50,24,29,27,29,150,11,80,0,0,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100900,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,9
迪布恩,石,皮,线,肉,鱼,806,28,4.50,28,30,23,26,150,11,10,90,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100901,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,9
格里兰,石,木,皮,线,牙,807,18,4.50,23,20,17,36,150,11,70,0,0,30,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100902,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,25
摩里,石,木,皮,线,牙,808,18,4.50,26,22,14,33,150,11,20,80,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100903,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,25
瑞里西尔,石,木,皮,线,牙,809,25,4.50,24,34,16,49,250,-1,60,0,0,40,0,0,0,0,0,0,1,2,210,,,,,1,1,1,6,100904,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,25
塔斯夫,石,木,皮,线,牙,810,19,4.50,22,24,13,38,150,11,0,0,50,50,0,0,0,0,0,0,1,2,210,,,,,0,1,1,6,100905,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,25
朵巴奈特,石,皮,线,肉,鱼,811,27,4.50,27,40,24,27,250,-1,0,0,40,60,0,0,0,0,0,0,1,2,,,,,,1,1,1,4,100906,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,19
斑尼迪克,石,皮,线,肉,鱼,812,30,4.50,26,48,21,29,300,-5,0,0,10,90,0,0,0,0,0,0,1,2,,,,,,2,1,1,6,100907,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,19
